forecast_date,target,target_end_date,location,type,quantile,value,row
2020-10-19,2 wk ahead inc death,2020-10-31,24,quantile,0.2,33,1661
2020-10-19,2 wk ahead inc death,2020-10-31,24,quantile,0.25,35,1662
2020-10-19,2 wk ahead inc death,2020-10-31,24,quantile,0.3,36,1663
2020-10-19,2 wk ahead inc death,2020-10-31,24,quantile,0.35,37,1664
2020-10-19,2 wk ahead inc death,2020-10-31,24,quantile,0.4,38,1665
2020-10-19,2 wk ahead inc death,2020-10-31,24,quantile,0.45,39,1666
2020-10-19,2 wk ahead inc death,2020-10-31,24,quantile,0.5,40,1667
2020-10-19,2 wk ahead inc death,2020-10-31,24,quantile,0.55,42,1668
2020-10-19,2 wk ahead inc death,2020-10-31,24,quantile,0.6,43,1669
2020-10-19,2 wk ahead inc death,2020-10-31,24,quantile,0.65,44,1670
2020-10-19,2 wk ahead inc death,2020-10-31,24,quantile,0.7,45,1671
2020-10-19,2 wk ahead inc death,2020-10-31,24,quantile,0.75,46,1672
2020-10-19,2 wk ahead inc death,2020-10-31,24,quantile,0.8,48,1673
2020-10-19,2 wk ahead inc death,2020-10-31,24,quantile,0.85,50,1674
2020-10-19,2 wk ahead inc death,2020-10-31,24,quantile,0.9,52,1675
2020-10-19,2 wk ahead inc death,2020-10-31,24,quantile,0.95,55,1676
2020-10-19,2 wk ahead inc death,2020-10-31,24,quantile,0.975,58,1677
2020-10-19,2 wk ahead inc death,2020-10-31,24,quantile,0.99,62,1678
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.01,20,1679
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.025,23,1680
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.05,26,1681
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.1,29,1682
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.15,31,1683
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.2,33,1684
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.25,35,1685
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.3,36,1686
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.35,38,1687
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.4,39,1688
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.45,40,1689
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.5,41,1690
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.55,42,1691
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.6,44,1692
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.65,45,1693
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.7,46,1694
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.75,47,1695
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.8,49,1696
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.85,51,1697
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.9,53,1698
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.95,57,1699
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.975,60,1700
2020-10-19,3 wk ahead inc death,2020-11-07,24,quantile,0.99,64,1701
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.01,16,1702
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.025,21,1703
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.05,25,1704
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.1,28,1705
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.15,30,1706
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.2,33,1707
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.25,34,1708
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.3,35,1709
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.35,37,1710
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.4,38,1711
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.45,39,1712
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.5,41,1713
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.55,42,1714
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.6,43,1715
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.65,45,1716
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.7,46,1717
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.75,48,1718
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.8,49,1719
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.85,51,1720
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.9,54,1721
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.95,57,1722
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.975,61,1723
2020-10-19,4 wk ahead inc death,2020-11-14,24,quantile,0.99,65,1724
2020-10-19,1 wk ahead inc death,2020-10-24,24,point,NA,40,1725
2020-10-19,2 wk ahead inc death,2020-10-31,24,point,NA,40,1726
2020-10-19,3 wk ahead inc death,2020-11-07,24,point,NA,41,1727
2020-10-19,4 wk ahead inc death,2020-11-14,24,point,NA,41,1728
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.01,59,1729
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.025,68,1730
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.05,77,1731
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.1,87,1732
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.15,95,1733
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.2,101,1734
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.25,106,1735
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.3,111,1736
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.35,116,1737
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.4,121,1738
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.45,126,1739
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.5,131,1740
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.55,136,1741
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.6,141,1742
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.65,146,1743
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.7,153,1744
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.75,160,1745
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.8,169,1746
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.85,183,1747
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.9,199,1748
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.95,228,1749
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.975,255,1750
2020-10-19,1 wk ahead inc death,2020-10-24,25,quantile,0.99,309,1751
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.01,49,1752
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.025,59,1753
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.05,69,1754
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.1,83,1755
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.15,93,1756
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.2,100,1757
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.25,107,1758
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.3,115,1759
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.35,121,1760
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.4,127,1761
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.45,133,1762
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.5,140,1763
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.55,146,1764
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.6,154,1765
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.65,163,1766
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.7,173,1767
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.75,186,1768
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.8,204,1769
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.85,232,1770
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.9,266,1771
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.95,344,1772
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.975,440,1773
2020-10-19,2 wk ahead inc death,2020-10-31,25,quantile,0.99,656,1774
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.01,36,1775
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.025,51,1776
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.05,62,1777
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.1,77,1778
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.15,91,1779
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.2,100,1780
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.25,110,1781
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.3,118,1782
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.35,126,1783
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.4,134,1784
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.45,143,1785
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.5,152,1786
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.55,162,1787
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.6,173,1788
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.65,187,1789
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.7,203,1790
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.75,224,1791
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.8,251,1792
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.85,303,1793
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.9,383,1794
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.95,546,1795
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.975,791,1796
2020-10-19,3 wk ahead inc death,2020-11-07,25,quantile,0.99,1371,1797
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.01,32,1798
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.025,44,1799
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.05,57,1800
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.1,75,1801
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.15,88,1802
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.2,100,1803
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.25,111,1804
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.3,120,1805
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.35,129,1806
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.4,140,1807
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.45,151,1808
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.5,163,1809
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.55,175,1810
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.6,192,1811
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.65,212,1812
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.7,240,1813
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.75,269,1814
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.8,321,1815
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.85,406,1816
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.9,574,1817
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.95,870,1818
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.975,1345,1819
2020-10-19,4 wk ahead inc death,2020-11-14,25,quantile,0.99,3200,1820
2020-10-19,1 wk ahead inc death,2020-10-24,25,point,NA,131,1821
2020-10-19,2 wk ahead inc death,2020-10-31,25,point,NA,140,1822
2020-10-19,3 wk ahead inc death,2020-11-07,25,point,NA,152,1823
2020-10-19,4 wk ahead inc death,2020-11-14,25,point,NA,163,1824
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.01,56,1825
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.025,64,1826
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.05,72,1827
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.1,79,1828
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.15,85,1829
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.2,89,1830
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.25,93,1831
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.3,96,1832
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.35,99,1833
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.4,103,1834
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.45,105,1835
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.5,108,1836
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.55,111,1837
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.6,114,1838
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.65,117,1839
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.7,121,1840
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.75,124,1841
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.8,129,1842
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.85,134,1843
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.9,140,1844
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.95,150,1845
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.975,156,1846
2020-10-19,1 wk ahead inc death,2020-10-24,26,quantile,0.99,161,1847
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.01,44,1848
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.025,51,1849
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.05,60,1850
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.1,71,1851
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.15,78,1852
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.2,83,1853
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.25,88,1854
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.3,92,1855
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.35,97,1856
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.4,101,1857
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.45,105,1858
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.5,109,1859
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.55,113,1860
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.6,117,1861
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.65,122,1862
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.7,125,1863
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.75,129,1864
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.8,134,1865
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.85,140,1866
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.9,146,1867
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.95,155,1868
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.975,165,1869
2020-10-19,2 wk ahead inc death,2020-10-31,26,quantile,0.99,172,1870
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.01,25,1871
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.025,37,1872
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.05,52,1873
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.1,63,1874
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.15,71,1875
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.2,80,1876
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.25,86,1877
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.3,91,1878
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.35,96,1879
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.4,100,1880
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.45,104,1881
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.5,109,1882
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.55,113,1883
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.6,117,1884
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.65,121,1885
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.7,127,1886
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.75,132,1887
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.8,138,1888
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.85,146,1889
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.9,153,1890
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.95,167,1891
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.975,178,1892
2020-10-19,3 wk ahead inc death,2020-11-07,26,quantile,0.99,187,1893
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.01,16,1894
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.025,30,1895
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.05,41,1896
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.1,57,1897
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.15,68,1898
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.2,75,1899
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.25,81,1900
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.3,89,1901
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.35,94,1902
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.4,100,1903
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.45,103,1904
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.5,108,1905
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.55,113,1906
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.6,119,1907
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.65,125,1908
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.7,130,1909
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.75,136,1910
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.8,142,1911
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.85,149,1912
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.9,158,1913
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.95,170,1914
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.975,179,1915
2020-10-19,4 wk ahead inc death,2020-11-14,26,quantile,0.99,188,1916
2020-10-19,1 wk ahead inc death,2020-10-24,26,point,NA,108,1917
2020-10-19,2 wk ahead inc death,2020-10-31,26,point,NA,109,1918
2020-10-19,3 wk ahead inc death,2020-11-07,26,point,NA,109,1919
2020-10-19,4 wk ahead inc death,2020-11-14,26,point,NA,108,1920
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.01,34,1921
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.025,41,1922
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.05,46,1923
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.1,52,1924
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.15,55,1925
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.2,59,1926
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.25,61,1927
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.3,64,1928
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.35,66,1929
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.4,69,1930
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.45,71,1931
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.5,72,1932
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.55,74,1933
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.6,76,1934
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.65,78,1935
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.7,80,1936
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.75,83,1937
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.8,86,1938
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.85,88,1939
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.9,92,1940
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.95,97,1941
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.975,103,1942
2020-10-19,1 wk ahead inc death,2020-10-24,27,quantile,0.99,109,1943
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.01,28,1944
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.025,34,1945
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.05,41,1946
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.1,50,1947
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.15,55,1948
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.2,58,1949
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.25,61,1950
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.3,64,1951
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.35,67,1952
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.4,70,1953
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.45,72,1954
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.5,74,1955
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.55,76,1956
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.6,79,1957
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.65,81,1958
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.7,84,1959
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.75,87,1960
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.8,90,1961
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.85,93,1962
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.9,97,1963
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.95,104,1964
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.975,109,1965
2020-10-19,2 wk ahead inc death,2020-10-31,27,quantile,0.99,114,1966
2020-10-19,3 wk ahead inc death,2020-11-07,27,quantile,0.01,26,1967
2020-10-19,3 wk ahead inc death,2020-11-07,27,quantile,0.025,33,1968
2020-10-19,3 wk ahead inc death,2020-11-07,27,quantile,0.05,38,1969
2020-10-19,3 wk ahead inc death,2020-11-07,27,quantile,0.1,45,1970
2020-10-19,3 wk ahead inc death,2020-11-07,27,quantile,0.15,52,1971
2020-10-19,3 wk ahead inc death,2020-11-07,27,quantile,0.2,55,1972
2020-10-19,3 wk ahead inc death,2020-11-07,27,quantile,0.25,58,1973
