target,forecast_date,target_end_date,location,type,quantile,value
2 wk ahead cum death,2021-06-28,2021-07-10,32,quantile,0.3,5698.164067969306
3 wk ahead cum death,2021-06-28,2021-07-17,32,quantile,0.3,5717.603690478909
4 wk ahead cum death,2021-06-28,2021-07-24,32,quantile,0.3,5740.675974791274
1 wk ahead cum death,2021-06-28,2021-07-03,32,quantile,0.35,5680.812944371575
2 wk ahead cum death,2021-06-28,2021-07-10,32,quantile,0.35,5698.308163969816
3 wk ahead cum death,2021-06-28,2021-07-17,32,quantile,0.35,5723.768818012852
4 wk ahead cum death,2021-06-28,2021-07-24,32,quantile,0.35,5742.220662253669
1 wk ahead cum death,2021-06-28,2021-07-03,32,quantile,0.4,5684.790034385819
2 wk ahead cum death,2021-06-28,2021-07-10,32,quantile,0.4,5701.827036876321
3 wk ahead cum death,2021-06-28,2021-07-17,32,quantile,0.4,5725.62607446426
4 wk ahead cum death,2021-06-28,2021-07-24,32,quantile,0.4,5748.15496180059
1 wk ahead cum death,2021-06-28,2021-07-03,32,quantile,0.45,5686.977693666185
2 wk ahead cum death,2021-06-28,2021-07-10,32,quantile,0.45,5704.463034337263
3 wk ahead cum death,2021-06-28,2021-07-17,32,quantile,0.45,5731.927345467311
4 wk ahead cum death,2021-06-28,2021-07-24,32,quantile,0.45,5752.571076693157
1 wk ahead cum death,2021-06-28,2021-07-03,32,quantile,0.5,5687.9938797080285
2 wk ahead cum death,2021-06-28,2021-07-10,32,quantile,0.5,5713.246543887208
3 wk ahead cum death,2021-06-28,2021-07-17,32,quantile,0.5,5734.408275283318
4 wk ahead cum death,2021-06-28,2021-07-24,32,quantile,0.5,5756.386274249109
1 wk ahead cum death,2021-06-28,2021-07-03,32,quantile,0.55,5688.460633340346
2 wk ahead cum death,2021-06-28,2021-07-10,32,quantile,0.55,5717.3791878751135
3 wk ahead cum death,2021-06-28,2021-07-17,32,quantile,0.55,5737.134136643258
4 wk ahead cum death,2021-06-28,2021-07-24,32,quantile,0.55,5759.8622315291295
1 wk ahead cum death,2021-06-28,2021-07-03,32,quantile,0.6,5689.974621074284
2 wk ahead cum death,2021-06-28,2021-07-10,32,quantile,0.6,5719.590424772607
3 wk ahead cum death,2021-06-28,2021-07-17,32,quantile,0.6,5741.067006284644
4 wk ahead cum death,2021-06-28,2021-07-24,32,quantile,0.6,5764.321076175055
1 wk ahead cum death,2021-06-28,2021-07-03,32,quantile,0.65,5690.609822322442
2 wk ahead cum death,2021-06-28,2021-07-10,32,quantile,0.65,5722.242829822068
3 wk ahead cum death,2021-06-28,2021-07-17,32,quantile,0.65,5747.736086684889
4 wk ahead cum death,2021-06-28,2021-07-24,32,quantile,0.65,5775.788138953809
1 wk ahead cum death,2021-06-28,2021-07-03,32,quantile,0.7,5698.224031361059
2 wk ahead cum death,2021-06-28,2021-07-10,32,quantile,0.7,5726.039547874312
3 wk ahead cum death,2021-06-28,2021-07-17,32,quantile,0.7,5755.865664890949
4 wk ahead cum death,2021-06-28,2021-07-24,32,quantile,0.7,5781.777606031048
1 wk ahead cum death,2021-06-28,2021-07-03,32,quantile,0.75,5698.251613474455
2 wk ahead cum death,2021-06-28,2021-07-10,32,quantile,0.75,5726.870409732108
3 wk ahead cum death,2021-06-28,2021-07-17,32,quantile,0.75,5774.596151183607
4 wk ahead cum death,2021-06-28,2021-07-24,32,quantile,0.75,5792.203267961983
1 wk ahead cum death,2021-06-28,2021-07-03,32,quantile,0.8,5707.789110456134
2 wk ahead cum death,2021-06-28,2021-07-10,32,quantile,0.8,5737.140750930721
3 wk ahead cum death,2021-06-28,2021-07-17,32,quantile,0.8,5784.279125447489
4 wk ahead cum death,2021-06-28,2021-07-24,32,quantile,0.8,5799.17654053162
1 wk ahead cum death,2021-06-28,2021-07-03,32,quantile,0.85,5720.160604386574
2 wk ahead cum death,2021-06-28,2021-07-10,32,quantile,0.85,5749.978444950667
3 wk ahead cum death,2021-06-28,2021-07-17,32,quantile,0.85,5803.972529271232
4 wk ahead cum death,2021-06-28,2021-07-24,32,quantile,0.85,5826.78345834963
1 wk ahead cum death,2021-06-28,2021-07-03,32,quantile,0.9,5729.725918812426
2 wk ahead cum death,2021-06-28,2021-07-10,32,quantile,0.9,5769.684407632478
3 wk ahead cum death,2021-06-28,2021-07-17,32,quantile,0.9,5840.94039394731
4 wk ahead cum death,2021-06-28,2021-07-24,32,quantile,0.9,5847.976491232083
1 wk ahead cum death,2021-06-28,2021-07-03,32,quantile,0.95,5764.418182385968
2 wk ahead cum death,2021-06-28,2021-07-10,32,quantile,0.95,5826.3590011105825
3 wk ahead cum death,2021-06-28,2021-07-17,32,quantile,0.95,5900.647855340147
4 wk ahead cum death,2021-06-28,2021-07-24,32,quantile,0.95,5910.3874162812945
1 wk ahead cum death,2021-06-28,2021-07-03,32,quantile,0.975,5811.307274537488
2 wk ahead cum death,2021-06-28,2021-07-10,32,quantile,0.975,5887.932157542536
3 wk ahead cum death,2021-06-28,2021-07-17,32,quantile,0.975,5994.360028939503
4 wk ahead cum death,2021-06-28,2021-07-24,32,quantile,0.975,6008.434952970683
1 wk ahead cum death,2021-06-28,2021-07-03,32,quantile,0.99,5972.832372582671
2 wk ahead cum death,2021-06-28,2021-07-10,32,quantile,0.99,6172.260186811304
3 wk ahead cum death,2021-06-28,2021-07-17,32,quantile,0.99,6379.610452408555
4 wk ahead cum death,2021-06-28,2021-07-24,32,quantile,0.99,6403.636196639866
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.01,1371.0
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.01,1371.0
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.01,1371.0
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.01,1371.0
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.025,1371.0
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.025,1371.0
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.025,1371.0
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.025,1371.0
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.05,1371.0
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.05,1371.0
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.05,1371.0
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.05,1371.0
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.1,1371.0
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.1,1371.0
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.1,1371.0
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.1,1371.0
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.15,1371.0
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.15,1371.0
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.15,1371.0
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.15,1372.5431172320737
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.2,1371.0
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.2,1371.0
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.2,1371.0
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.2,1374.1224254577423
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.25,1371.0
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.25,1371.1475477972576
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.25,1374.6203241823998
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.25,1376.388418617113
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.3,1371.0
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.3,1372.92393524724
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.3,1374.9517327030444
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.3,1379.4622589770502
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.35,1371.0
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.35,1373.4763288815577
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.35,1376.6645417555833
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.35,1380.0770205471858
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.4,1372.6586479464206
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.4,1373.979043694535
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.4,1377.3583695375087
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.4,1381.6874739237637
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.45,1374.3145815274684
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.45,1375.5172271787496
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.45,1380.3057725415601
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.45,1383.9480358108945
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.5,1374.5046460260726
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.5,1378.5592730602407
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.5,1381.1590722770188
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.5,1384.7141560751184
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.55,1374.7243696403161
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.55,1380.5172193202811
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.55,1382.3083170905486
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.55,1386.4155686919898
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.6,1375.246835238488
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.6,1380.9101234209584
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.6,1384.3929517394315
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.6,1387.3537047366385
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.65,1375.5316545769924
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.65,1381.7844184596568
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.65,1386.0039619922711
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.65,1392.0024324453905
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.7,1378.492272627336
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.7,1383.1119419303056
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.7,1390.550046351766
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.7,1394.407027778559
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.75,1378.6714708377335
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.75,1384.1308051164774
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.75,1399.6086200296982
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.75,1399.8915093016492
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.8,1382.3581161412217
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.8,1389.9271136231134
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.8,1402.6065742357569
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.8,1403.2108033067987
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.85,1388.097452622283
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.85,1393.703907094225
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.85,1409.9217452280768
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.85,1414.345468117829
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.9,1391.8253733022566
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.9,1403.3798990107218
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.9,1422.57843027283
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.9,1428.1215371848825
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.95,1407.9152754355223
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.95,1429.5700673374365
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.95,1445.9768925585595
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.95,1461.1255608619779
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.975,1430.8764637044283
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.975,1456.8253486286617
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.975,1495.0527622313298
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.975,1499.716138173374
1 wk ahead cum death,2021-06-28,2021-07-03,33,quantile,0.99,1507.7398654972226
2 wk ahead cum death,2021-06-28,2021-07-10,33,quantile,0.99,1591.258631136625
3 wk ahead cum death,2021-06-28,2021-07-17,33,quantile,0.99,1668.1670248928397
4 wk ahead cum death,2021-06-28,2021-07-24,33,quantile,0.99,1694.8366003601427
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.01,26434.0
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.01,26434.0
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.01,26434.0
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.01,26434.0
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.025,26434.0
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.025,26434.0
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.025,26434.0
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.025,26434.0
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.05,26434.0
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.05,26434.0
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.05,26434.0
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.05,26434.0
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.1,26434.0
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.1,26443.948680685735
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.1,26449.555439335072
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.1,26470.44815385712
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.15,26434.0
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.15,26470.785888328985
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.15,26481.444252361638
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.15,26514.289802184438
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.2,26461.25245621516
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.2,26496.937783309077
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.2,26498.775019918015
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.2,26533.896376173747
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.25,26463.805814263185
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.25,26507.435110499042
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.25,26540.54740744891
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.25,26549.778699030954
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.3,26480.59365114132
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.3,26510.829762262896
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.3,26548.754721105717
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.3,26559.909759626724
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.35,26482.88149492624
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.35,26513.748546013503
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.35,26564.94228826367
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.35,26571.31898194566
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.4,26491.65933104659
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.4,26517.22156341088
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.4,26576.657776447297
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.4,26582.499770074035
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.45,26492.961632181028
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.45,26530.888632356404
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.45,26584.375634271542
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.45,26585.602588796348
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.5,26498.23766293811
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.5,26561.277228881758
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.5,26594.409963726823
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.5,26604.143138628096
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.55,26498.58137324114
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.55,26564.10452336017
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.55,26606.816982728196
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.55,26616.174817452564
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.6,26498.860018995503
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.6,26566.379885339335
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.6,26617.50285105516
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.6,26628.65387765479
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.65,26499.562899943423
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.65,26575.73407614691
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.65,26631.885706522495
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.65,26646.13997680859
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.7,26528.22374340347
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.7,26590.841860227258
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.7,26665.37895800203
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.7,26672.608600965417
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.75,26528.49282949085
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.75,26602.27642758015
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.75,26690.201574885643
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.75,26709.593994644645
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.8,26558.077305421233
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.8,26625.912960601487
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.8,26712.973554908025
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.8,26733.93726924441
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.85,26599.676709955827
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.85,26662.767022359272
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.85,26789.390493774437
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.85,26812.21399173911
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.9,26628.28764172974
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.9,26731.887154497155
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.9,26853.84591723843
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.9,26930.674071626487
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.95,26741.489369958785
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.95,26892.79066594874
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.95,27014.504277380318
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.95,27143.087276066297
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.975,26886.924553761077
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.975,27096.855909484766
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.975,27343.09418113724
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.975,27394.604891912128
1 wk ahead cum death,2021-06-28,2021-07-03,34,quantile,0.99,27378.314245399124
2 wk ahead cum death,2021-06-28,2021-07-10,34,quantile,0.99,27972.421618112297
3 wk ahead cum death,2021-06-28,2021-07-17,34,quantile,0.99,28529.853047240205
4 wk ahead cum death,2021-06-28,2021-07-24,34,quantile,0.99,28706.572353874613
1 wk ahead cum death,2021-06-28,2021-07-03,35,quantile,0.01,4335.0
2 wk ahead cum death,2021-06-28,2021-07-10,35,quantile,0.01,4335.0
3 wk ahead cum death,2021-06-28,2021-07-17,35,quantile,0.01,4335.0
4 wk ahead cum death,2021-06-28,2021-07-24,35,quantile,0.01,4335.0
1 wk ahead cum death,2021-06-28,2021-07-03,35,quantile,0.025,4335.0
2 wk ahead cum death,2021-06-28,2021-07-10,35,quantile,0.025,4335.0
3 wk ahead cum death,2021-06-28,2021-07-17,35,quantile,0.025,4335.0
4 wk ahead cum death,2021-06-28,2021-07-24,35,quantile,0.025,4335.0
1 wk ahead cum death,2021-06-28,2021-07-03,35,quantile,0.05,4335.0
2 wk ahead cum death,2021-06-28,2021-07-10,35,quantile,0.05,4335.0
3 wk ahead cum death,2021-06-28,2021-07-17,35,quantile,0.05,4335.0
4 wk ahead cum death,2021-06-28,2021-07-24,35,quantile,0.05,4335.0
1 wk ahead cum death,2021-06-28,2021-07-03,35,quantile,0.1,4335.0
2 wk ahead cum death,2021-06-28,2021-07-10,35,quantile,0.1,4335.0
3 wk ahead cum death,2021-06-28,2021-07-17,35,quantile,0.1,4337.878285012915
4 wk ahead cum death,2021-06-28,2021-07-24,35,quantile,0.1,4347.895220580989
1 wk ahead cum death,2021-06-28,2021-07-03,35,quantile,0.15,4335.0
2 wk ahead cum death,2021-06-28,2021-07-10,35,quantile,0.15,4342.400710787465
3 wk ahead cum death,2021-06-28,2021-07-17,35,quantile,0.15,4344.461443299434
4 wk ahead cum death,2021-06-28,2021-07-24,35,quantile,0.15,4356.440102177043
1 wk ahead cum death,2021-06-28,2021-07-03,35,quantile,0.2,4341.392430878502
