,quantile,value,type,location,target,forecast_date,target_end_date
1566,0.250,163,quantile,20,2 wk ahead cum death,2020-05-03,2020-05-16
1567,0.300,165,quantile,20,2 wk ahead cum death,2020-05-03,2020-05-16
1568,0.350,166,quantile,20,2 wk ahead cum death,2020-05-03,2020-05-16
1569,0.400,168,quantile,20,2 wk ahead cum death,2020-05-03,2020-05-16
1570,0.450,170,quantile,20,2 wk ahead cum death,2020-05-03,2020-05-16
1571,0.500,173,quantile,20,2 wk ahead cum death,2020-05-03,2020-05-16
1572,NA,173,point,20,2 wk ahead cum death,2020-05-03,2020-05-16
1573,0.550,175,quantile,20,2 wk ahead cum death,2020-05-03,2020-05-16
1574,0.600,178,quantile,20,2 wk ahead cum death,2020-05-03,2020-05-16
1575,0.650,181,quantile,20,2 wk ahead cum death,2020-05-03,2020-05-16
1576,0.700,185,quantile,20,2 wk ahead cum death,2020-05-03,2020-05-16
1577,0.750,190,quantile,20,2 wk ahead cum death,2020-05-03,2020-05-16
1578,0.800,195,quantile,20,2 wk ahead cum death,2020-05-03,2020-05-16
1579,0.850,204,quantile,20,2 wk ahead cum death,2020-05-03,2020-05-16
1580,0.900,222,quantile,20,2 wk ahead cum death,2020-05-03,2020-05-16
1581,0.950,285,quantile,20,2 wk ahead cum death,2020-05-03,2020-05-16
1582,0.975,423,quantile,20,2 wk ahead cum death,2020-05-03,2020-05-16
1583,0.990,975,quantile,20,2 wk ahead cum death,2020-05-03,2020-05-16
1584,0.010,145,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1585,0.025,151,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1586,0.050,155,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1587,0.100,158,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1588,0.150,162,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1589,0.200,165,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1590,0.250,168,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1591,0.300,170,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1592,0.350,173,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1593,0.400,175,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1594,0.450,178,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1595,0.500,181,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1596,NA,181,point,20,3 wk ahead cum death,2020-05-03,2020-05-23
1597,0.550,184,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1598,0.600,188,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1599,0.650,193,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1600,0.700,201,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1601,0.750,208,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1602,0.800,219,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1603,0.850,241,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1604,0.900,307,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1605,0.950,737,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1606,0.975,1963,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1607,0.990,9827,quantile,20,3 wk ahead cum death,2020-05-03,2020-05-23
1608,0.010,147,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1609,0.025,152,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1610,0.050,157,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1611,0.100,160,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1612,0.150,164,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1613,0.200,168,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1614,0.250,171,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1615,0.300,173,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1616,0.350,176,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1617,0.400,179,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1618,0.450,183,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1619,0.500,187,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1620,NA,187,point,20,4 wk ahead cum death,2020-05-03,2020-05-30
1621,0.550,192,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1622,0.600,197,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1623,0.650,204,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1624,0.700,215,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1625,0.750,228,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1626,0.800,258,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1627,0.850,309,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1628,0.900,596,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1629,0.950,2821,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1630,0.975,13558,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1631,0.990,29345,quantile,20,4 wk ahead cum death,2020-05-03,2020-05-30
1632,0.010,243,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1633,0.025,247,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1634,0.050,252,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1635,0.100,260,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1636,0.150,263,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1637,0.200,266,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1638,0.250,270,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1639,0.300,273,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1640,0.350,276,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1641,0.400,279,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1642,0.450,281,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1643,0.500,285,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1644,NA,285,point,21,1 wk ahead cum death,2020-05-03,2020-05-09
1645,0.550,288,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1646,0.600,292,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1647,0.650,296,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1648,0.700,301,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1649,0.750,307,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1650,0.800,312,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1651,0.850,321,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1652,0.900,337,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1653,0.950,363,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1654,0.975,398,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1655,0.990,507,quantile,21,1 wk ahead cum death,2020-05-03,2020-05-09
1656,0.010,251,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1657,0.025,258,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1658,0.050,266,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1659,0.100,274,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1660,0.150,279,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1661,0.200,285,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1662,0.250,289,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1663,0.300,294,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1664,0.350,298,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1665,0.400,303,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1666,0.450,309,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1667,0.500,315,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1668,NA,315,point,21,2 wk ahead cum death,2020-05-03,2020-05-16
1669,0.550,320,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1670,0.600,328,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1671,0.650,336,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1672,0.700,345,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1673,0.750,358,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1674,0.800,380,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1675,0.850,417,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1676,0.900,474,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1677,0.950,635,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1678,0.975,947,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1679,0.990,2464,quantile,21,2 wk ahead cum death,2020-05-03,2020-05-16
1680,0.010,257,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1681,0.025,262,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1682,0.050,272,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1683,0.100,282,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1684,0.150,290,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1685,0.200,296,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1686,0.250,302,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1687,0.300,309,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1688,0.350,315,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1689,0.400,321,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1690,0.450,331,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1691,0.500,341,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1692,NA,341,point,21,3 wk ahead cum death,2020-05-03,2020-05-23
1693,0.550,351,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1694,0.600,361,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1695,0.650,375,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1696,0.700,394,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1697,0.750,432,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1698,0.800,507,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1699,0.850,619,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1700,0.900,919,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1701,0.950,2406,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1702,0.975,6890,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1703,0.990,19861,quantile,21,3 wk ahead cum death,2020-05-03,2020-05-23
1704,0.010,259,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1705,0.025,267,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1706,0.050,276,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1707,0.100,288,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1708,0.150,296,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1709,0.200,304,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1710,0.250,311,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1711,0.300,319,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1712,0.350,326,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1713,0.400,335,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1714,0.450,348,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1715,0.500,361,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1716,NA,361,point,21,4 wk ahead cum death,2020-05-03,2020-05-30
1717,0.550,375,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1718,0.600,390,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1719,0.650,414,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1720,0.700,463,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1721,0.750,558,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1722,0.800,746,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1723,0.850,1223,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1724,0.900,2751,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1725,0.950,12034,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1726,0.975,34069,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1727,0.990,66268,quantile,21,4 wk ahead cum death,2020-05-03,2020-05-30
1728,0.010,1917,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1729,0.025,1963,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1730,0.050,1984,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1731,0.100,2015,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1732,0.150,2051,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1733,0.200,2073,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1734,0.250,2092,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1735,0.300,2111,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1736,0.350,2129,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1737,0.400,2148,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1738,0.450,2162,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1739,0.500,2185,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1740,NA,2185,point,22,1 wk ahead cum death,2020-05-03,2020-05-09
1741,0.550,2206,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1742,0.600,2224,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1743,0.650,2250,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1744,0.700,2277,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1745,0.750,2298,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1746,0.800,2333,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1747,0.850,2381,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1748,0.900,2461,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1749,0.950,2599,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1750,0.975,2804,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1751,0.990,3181,quantile,22,1 wk ahead cum death,2020-05-03,2020-05-09
1752,0.010,1986,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1753,0.025,2039,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1754,0.050,2064,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1755,0.100,2111,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1756,0.150,2150,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1757,0.200,2184,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1758,0.250,2214,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1759,0.300,2239,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1760,0.350,2265,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1761,0.400,2295,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1762,0.450,2324,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1763,0.500,2356,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1764,NA,2356,point,22,2 wk ahead cum death,2020-05-03,2020-05-16
1765,0.550,2394,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1766,0.600,2424,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1767,0.650,2461,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1768,0.700,2504,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1769,0.750,2568,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1770,0.800,2658,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1771,0.850,2791,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1772,0.900,3005,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1773,0.950,3799,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1774,0.975,5630,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1775,0.990,10863,quantile,22,2 wk ahead cum death,2020-05-03,2020-05-16
1776,0.010,2029,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1777,0.025,2077,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1778,0.050,2109,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1779,0.100,2163,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1780,0.150,2215,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1781,0.200,2254,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1782,0.250,2293,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1783,0.300,2326,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1784,0.350,2362,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1785,0.400,2399,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1786,0.450,2443,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1787,0.500,2490,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1788,NA,2490,point,22,3 wk ahead cum death,2020-05-03,2020-05-23
1789,0.550,2536,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1790,0.600,2589,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1791,0.650,2640,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1792,0.700,2719,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1793,0.750,2830,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1794,0.800,3120,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1795,0.850,3533,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1796,0.900,4163,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1797,0.950,8415,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1798,0.975,21750,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1799,0.990,50454,quantile,22,3 wk ahead cum death,2020-05-03,2020-05-23
1800,0.010,2054,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1801,0.025,2101,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1802,0.050,2134,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1803,0.100,2188,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1804,0.150,2250,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1805,0.200,2296,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1806,0.250,2345,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1807,0.300,2383,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1808,0.350,2425,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1809,0.400,2483,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1810,0.450,2537,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1811,0.500,2582,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1812,NA,2582,point,22,4 wk ahead cum death,2020-05-03,2020-05-30
1813,0.550,2659,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1814,0.600,2729,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1815,0.650,2829,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1816,0.700,2950,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1817,0.750,3210,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1818,0.800,3796,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1819,0.850,4763,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1820,0.900,8036,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1821,0.950,34146,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1822,0.975,75798,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1823,0.990,113188,quantile,22,4 wk ahead cum death,2020-05-03,2020-05-30
1824,0.010,4363,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1825,0.025,4480,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1826,0.050,4579,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1827,0.100,4730,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1828,0.150,4835,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1829,0.200,4920,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1830,0.250,4995,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1831,0.300,5067,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1832,0.350,5155,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1833,0.400,5224,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1834,0.450,5282,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1835,0.500,5343,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1836,NA,5343,point,25,1 wk ahead cum death,2020-05-03,2020-05-09
1837,0.550,5420,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1838,0.600,5508,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1839,0.650,5594,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1840,0.700,5716,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1841,0.750,5859,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1842,0.800,5978,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1843,0.850,6173,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1844,0.900,6500,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1845,0.950,6994,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1846,0.975,7453,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1847,0.990,8280,quantile,25,1 wk ahead cum death,2020-05-03,2020-05-09
1848,0.010,4823,quantile,25,2 wk ahead cum death,2020-05-03,2020-05-16
1849,0.025,5003,quantile,25,2 wk ahead cum death,2020-05-03,2020-05-16
1850,0.050,5171,quantile,25,2 wk ahead cum death,2020-05-03,2020-05-16
1851,0.100,5433,quantile,25,2 wk ahead cum death,2020-05-03,2020-05-16
1852,0.150,5583,quantile,25,2 wk ahead cum death,2020-05-03,2020-05-16
1853,0.200,5741,quantile,25,2 wk ahead cum death,2020-05-03,2020-05-16
1854,0.250,5895,quantile,25,2 wk ahead cum death,2020-05-03,2020-05-16
1855,0.300,6034,quantile,25,2 wk ahead cum death,2020-05-03,2020-05-16
1856,0.350,6185,quantile,25,2 wk ahead cum death,2020-05-03,2020-05-16
1857,0.400,6305,quantile,25,2 wk ahead cum death,2020-05-03,2020-05-16
1858,0.450,6413,quantile,25,2 wk ahead cum death,2020-05-03,2020-05-16
1859,0.500,6592,quantile,25,2 wk ahead cum death,2020-05-03,2020-05-16
1860,NA,6592,point,25,2 wk ahead cum death,2020-05-03,2020-05-16
1861,0.550,6737,quantile,25,2 wk ahead cum death,2020-05-03,2020-05-16
