,quantile,value,type,location,target,forecast_date
1341,0.950,297,quantile,05,2 wk ahead cum death,2020-04-26
1342,0.975,417,quantile,05,2 wk ahead cum death,2020-04-26
1343,0.990,616,quantile,05,2 wk ahead cum death,2020-04-26
1344,0.010,79,quantile,05,3 wk ahead cum death,2020-04-26
1345,0.025,90,quantile,05,3 wk ahead cum death,2020-04-26
1346,0.050,100,quantile,05,3 wk ahead cum death,2020-04-26
1347,0.100,113,quantile,05,3 wk ahead cum death,2020-04-26
1348,0.150,123,quantile,05,3 wk ahead cum death,2020-04-26
1349,0.200,134,quantile,05,3 wk ahead cum death,2020-04-26
1350,0.250,144,quantile,05,3 wk ahead cum death,2020-04-26
1351,0.300,152,quantile,05,3 wk ahead cum death,2020-04-26
1352,0.350,160,quantile,05,3 wk ahead cum death,2020-04-26
1353,0.400,172,quantile,05,3 wk ahead cum death,2020-04-26
1354,0.450,185,quantile,05,3 wk ahead cum death,2020-04-26
1355,0.500,196,quantile,05,3 wk ahead cum death,2020-04-26
1356,NA,196,point,05,3 wk ahead cum death,2020-04-26
1357,0.550,208,quantile,05,3 wk ahead cum death,2020-04-26
1358,0.600,226,quantile,05,3 wk ahead cum death,2020-04-26
1359,0.650,255,quantile,05,3 wk ahead cum death,2020-04-26
1360,0.700,288,quantile,05,3 wk ahead cum death,2020-04-26
1361,0.750,338,quantile,05,3 wk ahead cum death,2020-04-26
1362,0.800,394,quantile,05,3 wk ahead cum death,2020-04-26
1363,0.850,486,quantile,05,3 wk ahead cum death,2020-04-26
1364,0.900,698,quantile,05,3 wk ahead cum death,2020-04-26
1365,0.950,1445,quantile,05,3 wk ahead cum death,2020-04-26
1366,0.975,2149,quantile,05,3 wk ahead cum death,2020-04-26
1367,0.990,4355,quantile,05,3 wk ahead cum death,2020-04-26
1368,0.010,86,quantile,05,4 wk ahead cum death,2020-04-26
1369,0.025,103,quantile,05,4 wk ahead cum death,2020-04-26
1370,0.050,117,quantile,05,4 wk ahead cum death,2020-04-26
1371,0.100,139,quantile,05,4 wk ahead cum death,2020-04-26
1372,0.150,156,quantile,05,4 wk ahead cum death,2020-04-26
1373,0.200,173,quantile,05,4 wk ahead cum death,2020-04-26
1374,0.250,189,quantile,05,4 wk ahead cum death,2020-04-26
1375,0.300,201,quantile,05,4 wk ahead cum death,2020-04-26
1376,0.350,221,quantile,05,4 wk ahead cum death,2020-04-26
1377,0.400,245,quantile,05,4 wk ahead cum death,2020-04-26
1378,0.450,270,quantile,05,4 wk ahead cum death,2020-04-26
1379,0.500,298,quantile,05,4 wk ahead cum death,2020-04-26
1380,NA,298,point,05,4 wk ahead cum death,2020-04-26
1381,0.550,340,quantile,05,4 wk ahead cum death,2020-04-26
1382,0.600,405,quantile,05,4 wk ahead cum death,2020-04-26
1383,0.650,484,quantile,05,4 wk ahead cum death,2020-04-26
1384,0.700,589,quantile,05,4 wk ahead cum death,2020-04-26
1385,0.750,754,quantile,05,4 wk ahead cum death,2020-04-26
1386,0.800,990,quantile,05,4 wk ahead cum death,2020-04-26
1387,0.850,1438,quantile,05,4 wk ahead cum death,2020-04-26
1388,0.900,2463,quantile,05,4 wk ahead cum death,2020-04-26
1389,0.950,5471,quantile,05,4 wk ahead cum death,2020-04-26
1390,0.975,7954,quantile,05,4 wk ahead cum death,2020-04-26
1391,0.990,12613,quantile,05,4 wk ahead cum death,2020-04-26
1392,0.010,102,quantile,05,5 wk ahead cum death,2020-04-26
1393,0.025,118,quantile,05,5 wk ahead cum death,2020-04-26
1394,0.050,137,quantile,05,5 wk ahead cum death,2020-04-26
1395,0.100,164,quantile,05,5 wk ahead cum death,2020-04-26
1396,0.150,186,quantile,05,5 wk ahead cum death,2020-04-26
1397,0.200,213,quantile,05,5 wk ahead cum death,2020-04-26
1398,0.250,243,quantile,05,5 wk ahead cum death,2020-04-26
1399,0.300,273,quantile,05,5 wk ahead cum death,2020-04-26
1400,0.350,305,quantile,05,5 wk ahead cum death,2020-04-26
1401,0.400,348,quantile,05,5 wk ahead cum death,2020-04-26
1402,0.450,406,quantile,05,5 wk ahead cum death,2020-04-26
1403,0.500,478,quantile,05,5 wk ahead cum death,2020-04-26
1404,NA,478,point,05,5 wk ahead cum death,2020-04-26
1405,0.550,557,quantile,05,5 wk ahead cum death,2020-04-26
1406,0.600,718,quantile,05,5 wk ahead cum death,2020-04-26
1407,0.650,959,quantile,05,5 wk ahead cum death,2020-04-26
1408,0.700,1233,quantile,05,5 wk ahead cum death,2020-04-26
1409,0.750,1785,quantile,05,5 wk ahead cum death,2020-04-26
1410,0.800,2540,quantile,05,5 wk ahead cum death,2020-04-26
1411,0.850,4071,quantile,05,5 wk ahead cum death,2020-04-26
1412,0.900,7294,quantile,05,5 wk ahead cum death,2020-04-26
1413,0.950,12834,quantile,05,5 wk ahead cum death,2020-04-26
1414,0.975,17982,quantile,05,5 wk ahead cum death,2020-04-26
1415,0.990,24421,quantile,05,5 wk ahead cum death,2020-04-26
1416,0.010,106,quantile,05,6 wk ahead cum death,2020-04-26
1417,0.025,123,quantile,05,6 wk ahead cum death,2020-04-26
1418,0.050,140,quantile,05,6 wk ahead cum death,2020-04-26
1419,0.100,182,quantile,05,6 wk ahead cum death,2020-04-26
1420,0.150,215,quantile,05,6 wk ahead cum death,2020-04-26
1421,0.200,257,quantile,05,6 wk ahead cum death,2020-04-26
1422,0.250,309,quantile,05,6 wk ahead cum death,2020-04-26
1423,0.300,364,quantile,05,6 wk ahead cum death,2020-04-26
1424,0.350,417,quantile,05,6 wk ahead cum death,2020-04-26
1425,0.400,500,quantile,05,6 wk ahead cum death,2020-04-26
1426,0.450,606,quantile,05,6 wk ahead cum death,2020-04-26
1427,0.500,742,quantile,05,6 wk ahead cum death,2020-04-26
1428,NA,742,point,05,6 wk ahead cum death,2020-04-26
1429,0.550,921,quantile,05,6 wk ahead cum death,2020-04-26
1430,0.600,1271,quantile,05,6 wk ahead cum death,2020-04-26
1431,0.650,1917,quantile,05,6 wk ahead cum death,2020-04-26
1432,0.700,2612,quantile,05,6 wk ahead cum death,2020-04-26
1433,0.750,4012,quantile,05,6 wk ahead cum death,2020-04-26
1434,0.800,5670,quantile,05,6 wk ahead cum death,2020-04-26
1435,0.850,8798,quantile,05,6 wk ahead cum death,2020-04-26
1436,0.900,14554,quantile,05,6 wk ahead cum death,2020-04-26
1437,0.950,21690,quantile,05,6 wk ahead cum death,2020-04-26
1438,0.975,28077,quantile,05,6 wk ahead cum death,2020-04-26
1439,0.990,34385,quantile,05,6 wk ahead cum death,2020-04-26
1440,0.010,101,quantile,05,7 wk ahead cum death,2020-04-26
1441,0.025,127,quantile,05,7 wk ahead cum death,2020-04-26
1442,0.050,154,quantile,05,7 wk ahead cum death,2020-04-26
1443,0.100,190,quantile,05,7 wk ahead cum death,2020-04-26
1444,0.150,252,quantile,05,7 wk ahead cum death,2020-04-26
1445,0.200,311,quantile,05,7 wk ahead cum death,2020-04-26
1446,0.250,377,quantile,05,7 wk ahead cum death,2020-04-26
1447,0.300,469,quantile,05,7 wk ahead cum death,2020-04-26
1448,0.350,573,quantile,05,7 wk ahead cum death,2020-04-26
1449,0.400,744,quantile,05,7 wk ahead cum death,2020-04-26
1450,0.450,917,quantile,05,7 wk ahead cum death,2020-04-26
1451,0.500,1183,quantile,05,7 wk ahead cum death,2020-04-26
1452,NA,1183,point,05,7 wk ahead cum death,2020-04-26
1453,0.550,1526,quantile,05,7 wk ahead cum death,2020-04-26
1454,0.600,2478,quantile,05,7 wk ahead cum death,2020-04-26
1455,0.650,3439,quantile,05,7 wk ahead cum death,2020-04-26
1456,0.700,5119,quantile,05,7 wk ahead cum death,2020-04-26
1457,0.750,7836,quantile,05,7 wk ahead cum death,2020-04-26
1458,0.800,10837,quantile,05,7 wk ahead cum death,2020-04-26
1459,0.850,15401,quantile,05,7 wk ahead cum death,2020-04-26
1460,0.900,21754,quantile,05,7 wk ahead cum death,2020-04-26
1461,0.950,29009,quantile,05,7 wk ahead cum death,2020-04-26
1462,0.975,33977,quantile,05,7 wk ahead cum death,2020-04-26
1463,0.990,39524,quantile,05,7 wk ahead cum death,2020-04-26
1464,0.010,107,quantile,05,8 wk ahead cum death,2020-04-26
1465,0.025,135,quantile,05,8 wk ahead cum death,2020-04-26
1466,0.050,160,quantile,05,8 wk ahead cum death,2020-04-26
1467,0.100,214,quantile,05,8 wk ahead cum death,2020-04-26
1468,0.150,286,quantile,05,8 wk ahead cum death,2020-04-26
1469,0.200,367,quantile,05,8 wk ahead cum death,2020-04-26
1470,0.250,459,quantile,05,8 wk ahead cum death,2020-04-26
1471,0.300,604,quantile,05,8 wk ahead cum death,2020-04-26
1472,0.350,758,quantile,05,8 wk ahead cum death,2020-04-26
1473,0.400,1001,quantile,05,8 wk ahead cum death,2020-04-26
1474,0.450,1362,quantile,05,8 wk ahead cum death,2020-04-26
1475,0.500,1815,quantile,05,8 wk ahead cum death,2020-04-26
1476,NA,1815,point,05,8 wk ahead cum death,2020-04-26
1477,0.550,2487,quantile,05,8 wk ahead cum death,2020-04-26
1478,0.600,3891,quantile,05,8 wk ahead cum death,2020-04-26
1479,0.650,6249,quantile,05,8 wk ahead cum death,2020-04-26
1480,0.700,9013,quantile,05,8 wk ahead cum death,2020-04-26
1481,0.750,13367,quantile,05,8 wk ahead cum death,2020-04-26
1482,0.800,17595,quantile,05,8 wk ahead cum death,2020-04-26
1483,0.850,21690,quantile,05,8 wk ahead cum death,2020-04-26
1484,0.900,28529,quantile,05,8 wk ahead cum death,2020-04-26
1485,0.950,35931,quantile,05,8 wk ahead cum death,2020-04-26
1486,0.975,41911,quantile,05,8 wk ahead cum death,2020-04-26
1487,0.990,45982,quantile,05,8 wk ahead cum death,2020-04-26
1488,0.010,99,quantile,05,9 wk ahead cum death,2020-04-26
1489,0.025,129,quantile,05,9 wk ahead cum death,2020-04-26
1490,0.050,166,quantile,05,9 wk ahead cum death,2020-04-26
1491,0.100,238,quantile,05,9 wk ahead cum death,2020-04-26
1492,0.150,310,quantile,05,9 wk ahead cum death,2020-04-26
1493,0.200,418,quantile,05,9 wk ahead cum death,2020-04-26
1494,0.250,588,quantile,05,9 wk ahead cum death,2020-04-26
1495,0.300,757,quantile,05,9 wk ahead cum death,2020-04-26
1496,0.350,1021,quantile,05,9 wk ahead cum death,2020-04-26
1497,0.400,1407,quantile,05,9 wk ahead cum death,2020-04-26
1498,0.450,2013,quantile,05,9 wk ahead cum death,2020-04-26
1499,0.500,2800,quantile,05,9 wk ahead cum death,2020-04-26
1500,NA,2800,point,05,9 wk ahead cum death,2020-04-26
1501,0.550,3922,quantile,05,9 wk ahead cum death,2020-04-26
1502,0.600,6625,quantile,05,9 wk ahead cum death,2020-04-26
1503,0.650,10326,quantile,05,9 wk ahead cum death,2020-04-26
1504,0.700,14148,quantile,05,9 wk ahead cum death,2020-04-26
1505,0.750,18581,quantile,05,9 wk ahead cum death,2020-04-26
1506,0.800,23489,quantile,05,9 wk ahead cum death,2020-04-26
1507,0.850,27912,quantile,05,9 wk ahead cum death,2020-04-26
1508,0.900,33525,quantile,05,9 wk ahead cum death,2020-04-26
1509,0.950,41586,quantile,05,9 wk ahead cum death,2020-04-26
1510,0.975,46780,quantile,05,9 wk ahead cum death,2020-04-26
1511,0.990,51790,quantile,05,9 wk ahead cum death,2020-04-26
1512,0.010,105,quantile,05,10 wk ahead cum death,2020-04-26
1513,0.025,135,quantile,05,10 wk ahead cum death,2020-04-26
1514,0.050,172,quantile,05,10 wk ahead cum death,2020-04-26
1515,0.100,249,quantile,05,10 wk ahead cum death,2020-04-26
1516,0.150,341,quantile,05,10 wk ahead cum death,2020-04-26
1517,0.200,499,quantile,05,10 wk ahead cum death,2020-04-26
1518,0.250,686,quantile,05,10 wk ahead cum death,2020-04-26
1519,0.300,957,quantile,05,10 wk ahead cum death,2020-04-26
1520,0.350,1358,quantile,05,10 wk ahead cum death,2020-04-26
1521,0.400,2047,quantile,05,10 wk ahead cum death,2020-04-26
1522,0.450,3004,quantile,05,10 wk ahead cum death,2020-04-26
1523,0.500,4189,quantile,05,10 wk ahead cum death,2020-04-26
1524,NA,4189,point,05,10 wk ahead cum death,2020-04-26
1525,0.550,5933,quantile,05,10 wk ahead cum death,2020-04-26
1526,0.600,9404,quantile,05,10 wk ahead cum death,2020-04-26
1527,0.650,14413,quantile,05,10 wk ahead cum death,2020-04-26
1528,0.700,19215,quantile,05,10 wk ahead cum death,2020-04-26
1529,0.750,24274,quantile,05,10 wk ahead cum death,2020-04-26
1530,0.800,28806,quantile,05,10 wk ahead cum death,2020-04-26
1531,0.850,32740,quantile,05,10 wk ahead cum death,2020-04-26
1532,0.900,37458,quantile,05,10 wk ahead cum death,2020-04-26
1533,0.950,43384,quantile,05,10 wk ahead cum death,2020-04-26
1534,0.975,50938,quantile,05,10 wk ahead cum death,2020-04-26
1535,0.990,57176,quantile,05,10 wk ahead cum death,2020-04-26
1536,0.010,103,quantile,05,11 wk ahead cum death,2020-04-26
1537,0.025,128,quantile,05,11 wk ahead cum death,2020-04-26
1538,0.050,180,quantile,05,11 wk ahead cum death,2020-04-26
1539,0.100,263,quantile,05,11 wk ahead cum death,2020-04-26
1540,0.150,383,quantile,05,11 wk ahead cum death,2020-04-26
1541,0.200,547,quantile,05,11 wk ahead cum death,2020-04-26
1542,0.250,821,quantile,05,11 wk ahead cum death,2020-04-26
1543,0.300,1255,quantile,05,11 wk ahead cum death,2020-04-26
1544,0.350,1831,quantile,05,11 wk ahead cum death,2020-04-26
1545,0.400,2752,quantile,05,11 wk ahead cum death,2020-04-26
1546,0.450,4216,quantile,05,11 wk ahead cum death,2020-04-26
1547,0.500,6209,quantile,05,11 wk ahead cum death,2020-04-26
1548,NA,6209,point,05,11 wk ahead cum death,2020-04-26
1549,0.550,8508,quantile,05,11 wk ahead cum death,2020-04-26
1550,0.600,13843,quantile,05,11 wk ahead cum death,2020-04-26
1551,0.650,20039,quantile,05,11 wk ahead cum death,2020-04-26
1552,0.700,24759,quantile,05,11 wk ahead cum death,2020-04-26
1553,0.750,28673,quantile,05,11 wk ahead cum death,2020-04-26
1554,0.800,32745,quantile,05,11 wk ahead cum death,2020-04-26
1555,0.850,36194,quantile,05,11 wk ahead cum death,2020-04-26
1556,0.900,41840,quantile,05,11 wk ahead cum death,2020-04-26
1557,0.950,49112,quantile,05,11 wk ahead cum death,2020-04-26
1558,0.975,53938,quantile,05,11 wk ahead cum death,2020-04-26
1559,0.990,64948,quantile,05,11 wk ahead cum death,2020-04-26
1560,0.010,120,quantile,05,12 wk ahead cum death,2020-04-26
1561,0.025,142,quantile,05,12 wk ahead cum death,2020-04-26
1562,0.050,178,quantile,05,12 wk ahead cum death,2020-04-26
1563,0.100,269,quantile,05,12 wk ahead cum death,2020-04-26
1564,0.150,410,quantile,05,12 wk ahead cum death,2020-04-26
1565,0.200,626,quantile,05,12 wk ahead cum death,2020-04-26
1566,0.250,1053,quantile,05,12 wk ahead cum death,2020-04-26
1567,0.300,1575,quantile,05,12 wk ahead cum death,2020-04-26
1568,0.350,2399,quantile,05,12 wk ahead cum death,2020-04-26
1569,0.400,3816,quantile,05,12 wk ahead cum death,2020-04-26
1570,0.450,5759,quantile,05,12 wk ahead cum death,2020-04-26
1571,0.500,8577,quantile,05,12 wk ahead cum death,2020-04-26
1572,NA,8577,point,05,12 wk ahead cum death,2020-04-26
1573,0.550,12540,quantile,05,12 wk ahead cum death,2020-04-26
1574,0.600,17329,quantile,05,12 wk ahead cum death,2020-04-26
1575,0.650,23295,quantile,05,12 wk ahead cum death,2020-04-26
1576,0.700,27373,quantile,05,12 wk ahead cum death,2020-04-26
1577,0.750,32179,quantile,05,12 wk ahead cum death,2020-04-26
1578,0.800,36055,quantile,05,12 wk ahead cum death,2020-04-26
1579,0.850,39682,quantile,05,12 wk ahead cum death,2020-04-26
1580,0.900,43920,quantile,05,12 wk ahead cum death,2020-04-26
1581,0.950,51248,quantile,05,12 wk ahead cum death,2020-04-26
1582,0.975,58236,quantile,05,12 wk ahead cum death,2020-04-26
1583,0.990,64034,quantile,05,12 wk ahead cum death,2020-04-26
1584,0.010,120,quantile,05,13 wk ahead cum death,2020-04-26
1585,0.025,144,quantile,05,13 wk ahead cum death,2020-04-26
1586,0.050,181,quantile,05,13 wk ahead cum death,2020-04-26
1587,0.100,280,quantile,05,13 wk ahead cum death,2020-04-26
1588,0.150,445,quantile,05,13 wk ahead cum death,2020-04-26
1589,0.200,732,quantile,05,13 wk ahead cum death,2020-04-26
1590,0.250,1171,quantile,05,13 wk ahead cum death,2020-04-26
1591,0.300,1941,quantile,05,13 wk ahead cum death,2020-04-26
1592,0.350,3081,quantile,05,13 wk ahead cum death,2020-04-26
1593,0.400,5191,quantile,05,13 wk ahead cum death,2020-04-26
1594,0.450,8069,quantile,05,13 wk ahead cum death,2020-04-26
1595,0.500,11821,quantile,05,13 wk ahead cum death,2020-04-26
1596,NA,11821,point,05,13 wk ahead cum death,2020-04-26
1597,0.550,15546,quantile,05,13 wk ahead cum death,2020-04-26
1598,0.600,21159,quantile,05,13 wk ahead cum death,2020-04-26
1599,0.650,26431,quantile,05,13 wk ahead cum death,2020-04-26
1600,0.700,32134,quantile,05,13 wk ahead cum death,2020-04-26
1601,0.750,34868,quantile,05,13 wk ahead cum death,2020-04-26
1602,0.800,39387,quantile,05,13 wk ahead cum death,2020-04-26
1603,0.850,42886,quantile,05,13 wk ahead cum death,2020-04-26
1604,0.900,48256,quantile,05,13 wk ahead cum death,2020-04-26
1605,0.950,55979,quantile,05,13 wk ahead cum death,2020-04-26
1606,0.975,62423,quantile,05,13 wk ahead cum death,2020-04-26
1607,0.990,69029,quantile,05,13 wk ahead cum death,2020-04-26
1608,0.010,109,quantile,05,14 wk ahead cum death,2020-04-26
1609,0.025,134,quantile,05,14 wk ahead cum death,2020-04-26
1610,0.050,187,quantile,05,14 wk ahead cum death,2020-04-26
1611,0.100,290,quantile,05,14 wk ahead cum death,2020-04-26
1612,0.150,464,quantile,05,14 wk ahead cum death,2020-04-26
1613,0.200,776,quantile,05,14 wk ahead cum death,2020-04-26
1614,0.250,1443,quantile,05,14 wk ahead cum death,2020-04-26
1615,0.300,2466,quantile,05,14 wk ahead cum death,2020-04-26
1616,0.350,3981,quantile,05,14 wk ahead cum death,2020-04-26
1617,0.400,6674,quantile,05,14 wk ahead cum death,2020-04-26
1618,0.450,10295,quantile,05,14 wk ahead cum death,2020-04-26
1619,0.500,14840,quantile,05,14 wk ahead cum death,2020-04-26
1620,NA,14840,point,05,14 wk ahead cum death,2020-04-26
1621,0.550,18887,quantile,05,14 wk ahead cum death,2020-04-26
1622,0.600,23758,quantile,05,14 wk ahead cum death,2020-04-26
1623,0.650,28643,quantile,05,14 wk ahead cum death,2020-04-26
1624,0.700,32576,quantile,05,14 wk ahead cum death,2020-04-26
1625,0.750,36408,quantile,05,14 wk ahead cum death,2020-04-26
1626,0.800,40466,quantile,05,14 wk ahead cum death,2020-04-26
1627,0.850,44211,quantile,05,14 wk ahead cum death,2020-04-26
1628,0.900,49758,quantile,05,14 wk ahead cum death,2020-04-26
1629,0.950,57065,quantile,05,14 wk ahead cum death,2020-04-26
1630,0.975,65536,quantile,05,14 wk ahead cum death,2020-04-26
1631,0.990,76143,quantile,05,14 wk ahead cum death,2020-04-26
1632,0.010,115,quantile,05,15 wk ahead cum death,2020-04-26
1633,0.025,141,quantile,05,15 wk ahead cum death,2020-04-26
1634,0.050,183,quantile,05,15 wk ahead cum death,2020-04-26
1635,0.100,296,quantile,05,15 wk ahead cum death,2020-04-26
1636,0.150,517,quantile,05,15 wk ahead cum death,2020-04-26
1637,0.200,847,quantile,05,15 wk ahead cum death,2020-04-26
1638,0.250,1648,quantile,05,15 wk ahead cum death,2020-04-26
1639,0.300,2956,quantile,05,15 wk ahead cum death,2020-04-26
1640,0.350,5066,quantile,05,15 wk ahead cum death,2020-04-26
1641,0.400,8487,quantile,05,15 wk ahead cum death,2020-04-26
1642,0.450,13064,quantile,05,15 wk ahead cum death,2020-04-26
1643,0.500,17179,quantile,05,15 wk ahead cum death,2020-04-26
1644,NA,17179,point,05,15 wk ahead cum death,2020-04-26
1645,0.550,21763,quantile,05,15 wk ahead cum death,2020-04-26
1646,0.600,25552,quantile,05,15 wk ahead cum death,2020-04-26
1647,0.650,29971,quantile,05,15 wk ahead cum death,2020-04-26
1648,0.700,33896,quantile,05,15 wk ahead cum death,2020-04-26
1649,0.750,37661,quantile,05,15 wk ahead cum death,2020-04-26
1650,0.800,42060,quantile,05,15 wk ahead cum death,2020-04-26
1651,0.850,46139,quantile,05,15 wk ahead cum death,2020-04-26
1652,0.900,50802,quantile,05,15 wk ahead cum death,2020-04-26
1653,0.950,57750,quantile,05,15 wk ahead cum death,2020-04-26
1654,0.975,65425,quantile,05,15 wk ahead cum death,2020-04-26
1655,0.990,74815,quantile,05,15 wk ahead cum death,2020-04-26
1656,0.010,107,quantile,05,16 wk ahead cum death,2020-04-26
1657,0.025,136,quantile,05,16 wk ahead cum death,2020-04-26
1658,0.050,186,quantile,05,16 wk ahead cum death,2020-04-26
1659,0.100,302,quantile,05,16 wk ahead cum death,2020-04-26
1660,0.150,562,quantile,05,16 wk ahead cum death,2020-04-26
1661,0.200,985,quantile,05,16 wk ahead cum death,2020-04-26
1662,0.250,2055,quantile,05,16 wk ahead cum death,2020-04-26
1663,0.300,3869,quantile,05,16 wk ahead cum death,2020-04-26
1664,0.350,6433,quantile,05,16 wk ahead cum death,2020-04-26
1665,0.400,10353,quantile,05,16 wk ahead cum death,2020-04-26
1666,0.450,15579,quantile,05,16 wk ahead cum death,2020-04-26
1667,0.500,20488,quantile,05,16 wk ahead cum death,2020-04-26
