forecast_date,target,target_end_date,location,type,quantile, value ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.025, 9 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.05, 9 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.1, 10 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.15, 11 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.2, 11 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.25, 12 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.3, 13 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.35, 13 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.4, 14 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.45, 14 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.5, 15 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.55, 16 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.6, 17 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.65, 17 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.7, 18 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.75, 19 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.8, 20 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.85, 20 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.9, 21 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.95, 22 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.975, 22 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,15,quantile,0.99, 25 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,point,NA, 461 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.01, 412 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.025, 433 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.05, 436 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.1, 441 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.15, 447 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.2, 452 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.25, 458 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.3, 459 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.35, 459 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.4, 460 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.45, 460 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.5, 461 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.55, 462 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.6, 463 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.65, 463 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.7, 464 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.75, 465 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.8, 477 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.85, 489 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.9, 501 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.95, 513 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.975, 519 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,15,quantile,0.99, 541 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,point,NA, 51 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.01, 14 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.025, 29 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.05, 30 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.1, 33 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.15, 36 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.2, 38 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.25, 41 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.3, 43 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.35, 45 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.4, 47 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.45, 49 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.5, 51 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.55, 54 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.6, 56 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.65, 59 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.7, 61 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.75, 64 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.8, 69 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.85, 75 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.9, 81 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.95, 86 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.975, 89 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,16,quantile,0.99, 104 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,point,NA," 1,776 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.01," 1,739 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.025," 1,754 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.05," 1,755 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.1," 1,758 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.15," 1,761 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.2," 1,763 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.25," 1,766 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.3," 1,768 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.35," 1,770 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.4," 1,772 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.45," 1,774 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.5," 1,776 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.55," 1,779 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.6," 1,781 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.65," 1,784 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.7," 1,786 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.75," 1,789 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.8," 1,794 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.85," 1,800 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.9," 1,806 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.95," 1,811 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.975," 1,814 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,16,quantile,0.99," 1,829 ",,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,point,NA, 51 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.01, 20 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.025, 32 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.05, 33 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.1, 35 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.15, 37 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.2, 39 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.25, 41 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.3, 43 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.35, 45 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.4, 47 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.45, 49 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.5, 51 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.55, 54 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.6, 56 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.65, 59 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.7, 61 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.75, 64 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.8, 67 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.85, 71 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.9, 75 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.95, 78 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.975, 80 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,16,quantile,0.99, 92 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,point,NA," 1,827 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.01," 1,759 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.025," 1,786 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.05," 1,789 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.1," 1,796 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.15," 1,803 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.2," 1,810 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.25," 1,817 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.3," 1,819 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.35," 1,821 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.4," 1,823 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.45," 1,825 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.5," 1,827 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.55," 1,830 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.6," 1,832 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.65," 1,835 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.7," 1,837 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.75," 1,840 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.8," 1,852 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.85," 1,864 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.9," 1,876 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.95," 1,888 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.975," 1,894 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,16,quantile,0.99," 1,921 ",,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,point,NA, 52 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.01, 36 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.025, 49 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.05, 48 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.1, 47 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.15, 46 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.2, 44 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.25, 43 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.3, 45 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.35, 47 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.4, 48 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.45, 50 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.5, 52 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.55, 55 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.6, 57 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.65, 60 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.7, 62 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.75, 65 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.8, 73 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.85, 81 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.9, 88 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.95, 96 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.975, 100 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,16,quantile,0.99, 113 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,point,NA," 1,879 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.01," 1,795 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.025," 1,835 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.05," 1,839 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.1," 1,846 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.15," 1,854 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.2," 1,861 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.25," 1,869 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.3," 1,871 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.35," 1,873 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.4," 1,875 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.45," 1,877 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.5," 1,879 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.55," 1,882 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.6," 1,884 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.65," 1,887 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.7," 1,889 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.75," 1,892 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.8," 1,915 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.85," 1,937 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.9," 1,960 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.95," 1,983 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.975," 1,994 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,16,quantile,0.99," 2,034 ",,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,point,NA, 47 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.01, 32 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.025, 44 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.05, 43 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.1, 42 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.15, 41 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.2, 39 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.25, 38 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.3, 40 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.35, 42 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.4, 43 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.45, 45 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.5, 47 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.55, 49 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.6, 52 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.65, 54 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.7, 56 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.75, 59 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.8, 66 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.85, 73 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.9, 80 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.95, 87 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.975, 91 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,16,quantile,0.99, 103 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,point,NA," 1,926 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.01," 1,828 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.025," 1,879 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.05," 1,883 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.1," 1,892 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.15," 1,900 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.2," 1,908 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.25," 1,917 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.3," 1,919 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.35," 1,920 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.4," 1,922 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.45," 1,924 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.5," 1,926 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.55," 1,928 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.6," 1,931 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.65," 1,933 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.7," 1,935 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.75," 1,938 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.8," 1,971 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.85," 2,003 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.9," 2,036 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.95," 2,069 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.975," 2,085 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,16,quantile,0.99," 2,137 ",,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,point,NA, 593 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.01, 207 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.025, 361 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.05, 374 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.1, 399 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.15, 424 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.2, 449 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.25, 474 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.3, 498 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.35, 522 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.4, 546 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.45, 569 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.5, 593 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.55, 623 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.6, 652 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.65, 682 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.7, 712 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.75, 741 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.8, 793 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.85, 846 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.9, 898 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.95, 950 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.975, 976 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,17,quantile,0.99," 1,130 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,point,NA," 21,739 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.01," 21,353 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.025," 21,507 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.05," 21,520 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.1," 21,545 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.15," 21,570 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.2," 21,595 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.25," 21,620 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.3," 21,644 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.35," 21,668 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.4," 21,692 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.45," 21,715 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.5," 21,739 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.55," 21,769 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.6," 21,798 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.65," 21,828 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.7," 21,858 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.75," 21,887 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.8," 21,939 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.85," 21,992 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.9," 22,044 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.95," 22,096 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.975," 22,122 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,17,quantile,0.99," 22,276 ",,,,,,,,
